=== full logs ===
captured: 2026-09-06T08:48:08.752Z

smart-ac-mongo  | 2026-09-06T08:38:01.543436397Z {"t":{"$date":"2026-09-06T08:38:01.543+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn74","msg":"Connection ended","attr":{"remote":"127.0.0.1:56894","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"fa13987b-113b-47d2-b5b7-d1fe7a71a7e9"}},"connectionId":74,"connectionCount":19}}
smart-ac-mongo  | 2026-09-06T08:38:01.543494502Z {"t":{"$date":"2026-09-06T08:38:01.543+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn72","msg":"Connection ended","attr":{"remote":"127.0.0.1:56874","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"635e02e0-6d02-4c61-8299-b68af0234e14"}},"connectionId":72,"connectionCount":18}}
smart-ac-mongo  | 2026-09-06T08:38:01.543632765Z {"t":{"$date":"2026-09-06T08:38:01.543+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn75","msg":"Connection ended","attr":{"remote":"127.0.0.1:56896","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"8242dfc2-f6b7-4860-b1fc-f2a072ba5865"}},"connectionId":75,"connectionCount":17}}
smart-ac-mongo  | 2026-09-06T08:38:01.543658867Z {"t":{"$date":"2026-09-06T08:38:01.543+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn73","msg":"Connection ended","attr":{"remote":"127.0.0.1:56884","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"9189a7ad-59e9-4718-bce3-f2460c0dde52"}},"connectionId":73,"connectionCount":16}}
smart-ac-mongo  | 2026-09-06T08:38:06.893180712Z {"t":{"$date":"2026-09-06T08:38:06.892+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:56910","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2c809a05-4f60-4d0e-912f-313af04c08df"}},"connectionId":76,"connectionCount":17}}
smart-ac-mongo  | 2026-09-06T08:38:06.894625478Z {"t":{"$date":"2026-09-06T08:38:06.894+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn76","msg":"client metadata","attr":{"remote":"127.0.0.1:56910","client":"conn76","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:06.894642842Z {"t":{"$date":"2026-09-06T08:38:06.894+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn76","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:56910","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:06.899179411Z {"t":{"$date":"2026-09-06T08:38:06.898+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:56914","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"1606a321-f3ed-4f7f-b52a-c4352f328ec5"}},"connectionId":77,"connectionCount":18}}
smart-ac-mongo  | 2026-09-06T08:38:06.900117225Z {"t":{"$date":"2026-09-06T08:38:06.899+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn77","msg":"client metadata","attr":{"remote":"127.0.0.1:56914","client":"conn77","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:06.900134760Z {"t":{"$date":"2026-09-06T08:38:06.900+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn77","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:56914","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:06.911486114Z {"t":{"$date":"2026-09-06T08:38:06.911+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn77","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":11}}
smart-ac-mongo  | 2026-09-06T08:38:06.999564057Z {"t":{"$date":"2026-09-06T08:38:06.999+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:56928","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"c57ea223-0567-47db-9c54-1776cecc0965"}},"connectionId":78,"connectionCount":19}}
smart-ac-mongo  | 2026-09-06T08:38:06.999645919Z {"t":{"$date":"2026-09-06T08:38:06.999+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:56934","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"6a619840-2d62-4300-9e58-005ea57bec29"}},"connectionId":79,"connectionCount":20}}
smart-ac-mongo  | 2026-09-06T08:38:07.002209658Z {"t":{"$date":"2026-09-06T08:38:07.002+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn78","msg":"client metadata","attr":{"remote":"127.0.0.1:56928","client":"conn78","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:07.002226712Z {"t":{"$date":"2026-09-06T08:38:07.002+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn78","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:56928","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:07.002460364Z {"t":{"$date":"2026-09-06T08:38:07.002+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn79","msg":"client metadata","attr":{"remote":"127.0.0.1:56934","client":"conn79","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:07.002473340Z {"t":{"$date":"2026-09-06T08:38:07.002+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn79","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:56934","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:07.004370491Z {"t":{"$date":"2026-09-06T08:38:07.004+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:56936","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"11b9cd77-9012-410b-bddd-ba83341d370c"}},"connectionId":80,"connectionCount":21}}
smart-ac-mongo  | 2026-09-06T08:38:07.004796363Z {"t":{"$date":"2026-09-06T08:38:07.004+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn79","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":2}}
smart-ac-mongo  | 2026-09-06T08:38:07.006621432Z {"t":{"$date":"2026-09-06T08:38:07.006+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn80","msg":"client metadata","attr":{"remote":"127.0.0.1:56936","client":"conn80","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:07.006640920Z {"t":{"$date":"2026-09-06T08:38:07.006+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn80","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:56936","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:07.010412066Z {"t":{"$date":"2026-09-06T08:38:07.010+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn80","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":3}}
smart-ac-mongo  | 2026-09-06T08:38:07.013963387Z {"t":{"$date":"2026-09-06T08:38:07.013+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn76","msg":"Connection ended","attr":{"remote":"127.0.0.1:56910","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2c809a05-4f60-4d0e-912f-313af04c08df"}},"connectionId":76,"connectionCount":20}}
smart-ac-mongo  | 2026-09-06T08:38:07.014040830Z {"t":{"$date":"2026-09-06T08:38:07.013+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn80","msg":"Connection ended","attr":{"remote":"127.0.0.1:56936","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"11b9cd77-9012-410b-bddd-ba83341d370c"}},"connectionId":80,"connectionCount":19}}
smart-ac-mongo  | 2026-09-06T08:38:07.014406212Z {"t":{"$date":"2026-09-06T08:38:07.014+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn77","msg":"Connection ended","attr":{"remote":"127.0.0.1:56914","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"1606a321-f3ed-4f7f-b52a-c4352f328ec5"}},"connectionId":77,"connectionCount":18}}
smart-ac-mongo  | 2026-09-06T08:38:07.014610366Z {"t":{"$date":"2026-09-06T08:38:07.014+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn79","msg":"Connection ended","attr":{"remote":"127.0.0.1:56934","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"6a619840-2d62-4300-9e58-005ea57bec29"}},"connectionId":79,"connectionCount":17}}
smart-ac-mongo  | 2026-09-06T08:38:07.014910870Z {"t":{"$date":"2026-09-06T08:38:07.014+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn78","msg":"Connection ended","attr":{"remote":"127.0.0.1:56928","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"c57ea223-0567-47db-9c54-1776cecc0965"}},"connectionId":78,"connectionCount":16}}
smart-ac-mongo  | 2026-09-06T08:38:12.357527438Z {"t":{"$date":"2026-09-06T08:38:12.357+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:48050","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"399937ac-e499-459d-b18f-7d569a8fb5a8"}},"connectionId":81,"connectionCount":17}}
smart-ac-mongo  | 2026-09-06T08:38:12.359143319Z {"t":{"$date":"2026-09-06T08:38:12.359+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn81","msg":"client metadata","attr":{"remote":"127.0.0.1:48050","client":"conn81","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:12.359161104Z {"t":{"$date":"2026-09-06T08:38:12.359+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn81","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:48050","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:12.362030039Z {"t":{"$date":"2026-09-06T08:38:12.361+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:48066","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5b1eccf3-7d52-4167-aa1b-d8d8a4964de0"}},"connectionId":82,"connectionCount":18}}
smart-ac-mongo  | 2026-09-06T08:38:12.362564163Z {"t":{"$date":"2026-09-06T08:38:12.362+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn82","msg":"client metadata","attr":{"remote":"127.0.0.1:48066","client":"conn82","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:12.362576658Z {"t":{"$date":"2026-09-06T08:38:12.362+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn82","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:48066","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:12.373922951Z {"t":{"$date":"2026-09-06T08:38:12.373+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn82","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":11}}
smart-ac-mongo  | 2026-09-06T08:38:12.450528121Z {"t":{"$date":"2026-09-06T08:38:12.450+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:48072","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"37c72949-d42d-43f4-b4b7-61812855ffb7"}},"connectionId":83,"connectionCount":19}}
smart-ac-mongo  | 2026-09-06T08:38:12.450662757Z {"t":{"$date":"2026-09-06T08:38:12.450+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:48076","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"279ef1e0-6a4a-4e62-a377-2f03fdbdd064"}},"connectionId":84,"connectionCount":20}}
smart-ac-mongo  | 2026-09-06T08:38:12.452514282Z {"t":{"$date":"2026-09-06T08:38:12.452+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn83","msg":"client metadata","attr":{"remote":"127.0.0.1:48072","client":"conn83","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:12.452527147Z {"t":{"$date":"2026-09-06T08:38:12.452+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn83","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:48072","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:12.452775277Z {"t":{"$date":"2026-09-06T08:38:12.452+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn84","msg":"client metadata","attr":{"remote":"127.0.0.1:48076","client":"conn84","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:12.452791138Z {"t":{"$date":"2026-09-06T08:38:12.452+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn84","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:48076","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:12.456260086Z {"t":{"$date":"2026-09-06T08:38:12.455+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:48086","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5b32fd9f-f754-4fac-be7b-0b30ee37a11d"}},"connectionId":85,"connectionCount":21}}
smart-ac-mongo  | 2026-09-06T08:38:12.457939271Z {"t":{"$date":"2026-09-06T08:38:12.457+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn84","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":5}}
smart-ac-mongo  | 2026-09-06T08:38:12.458313520Z {"t":{"$date":"2026-09-06T08:38:12.458+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn85","msg":"client metadata","attr":{"remote":"127.0.0.1:48086","client":"conn85","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:12.458336997Z {"t":{"$date":"2026-09-06T08:38:12.458+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn85","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:48086","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:12.461496355Z {"t":{"$date":"2026-09-06T08:38:12.461+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn85","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":3}}
smart-ac-mongo  | 2026-09-06T08:38:12.465125080Z {"t":{"$date":"2026-09-06T08:38:12.464+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn81","msg":"Connection ended","attr":{"remote":"127.0.0.1:48050","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"399937ac-e499-459d-b18f-7d569a8fb5a8"}},"connectionId":81,"connectionCount":20}}
smart-ac-mongo  | 2026-09-06T08:38:12.465598134Z {"t":{"$date":"2026-09-06T08:38:12.465+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn84","msg":"Connection ended","attr":{"remote":"127.0.0.1:48076","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"279ef1e0-6a4a-4e62-a377-2f03fdbdd064"}},"connectionId":84,"connectionCount":19}}
smart-ac-mongo  | 2026-09-06T08:38:12.465754192Z {"t":{"$date":"2026-09-06T08:38:12.465+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn83","msg":"Connection ended","attr":{"remote":"127.0.0.1:48072","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"37c72949-d42d-43f4-b4b7-61812855ffb7"}},"connectionId":83,"connectionCount":18}}
smart-ac-mongo  | 2026-09-06T08:38:12.465824461Z {"t":{"$date":"2026-09-06T08:38:12.465+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn82","msg":"Connection ended","attr":{"remote":"127.0.0.1:48066","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5b1eccf3-7d52-4167-aa1b-d8d8a4964de0"}},"connectionId":82,"connectionCount":17}}
smart-ac-mongo  | 2026-09-06T08:38:12.465996961Z {"t":{"$date":"2026-09-06T08:38:12.465+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn85","msg":"Connection ended","attr":{"remote":"127.0.0.1:48086","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5b32fd9f-f754-4fac-be7b-0b30ee37a11d"}},"connectionId":85,"connectionCount":16}}
smart-ac-mongo  | 2026-09-06T08:38:17.841361937Z {"t":{"$date":"2026-09-06T08:38:17.841+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:48094","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"cb5dc0f9-2106-41f5-84d1-f9330f05abda"}},"connectionId":86,"connectionCount":17}}
smart-ac-mongo  | 2026-09-06T08:38:17.843592723Z {"t":{"$date":"2026-09-06T08:38:17.843+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn86","msg":"client metadata","attr":{"remote":"127.0.0.1:48094","client":"conn86","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:17.843642291Z {"t":{"$date":"2026-09-06T08:38:17.843+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn86","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:48094","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:17.846938477Z {"t":{"$date":"2026-09-06T08:38:17.846+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:48104","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"f521dcec-8627-466c-9b13-26afd8bd8bab"}},"connectionId":87,"connectionCount":18}}
smart-ac-mongo  | 2026-09-06T08:38:17.847455931Z {"t":{"$date":"2026-09-06T08:38:17.847+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn87","msg":"client metadata","attr":{"remote":"127.0.0.1:48104","client":"conn87","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:17.847488636Z {"t":{"$date":"2026-09-06T08:38:17.847+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn87","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:48104","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo  | 2026-09-06T08:38:17.860116038Z {"t":{"$date":"2026-09-06T08:38:17.859+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn87","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":12}}
smart-ac-mongo  | 2026-09-06T08:38:17.944042564Z {"t":{"$date":"2026-09-06T08:38:17.943+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:48114","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"8bab9d26-06bf-4417-87a6-76364cb345f7"}},"connectionId":88,"connectionCount":19}}
smart-ac-mongo  | 2026-09-06T08:38:17.944102713Z {"t":{"$date":"2026-09-06T08:38:17.943+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:48128","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"b5aa14d6-74ff-475a-833d-946a8713cc1b"}},"connectionId":89,"connectionCount":20}}
smart-ac-mongo  | 2026-09-06T08:38:17.947402644Z {"t":{"$date":"2026-09-06T08:38:17.947+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn88","msg":"client metadata","attr":{"remote":"127.0.0.1:48114","client":"conn88","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
